case,A10-3,A10-4,A20-1,A20-3,A20-4,BR1,DR1,G20-1,G20-2,G20-4,HR2,HR4,HR5,HS1,HS2,LR1,LS2,LS3,PK1-1,PK1-2,PK1-3,PK1-4,PK2-1,PK2-2,PK2-3,PK2-4,PK6-3,PK6-4,PW3-2,PW3-3,TR1
48,0.3245911563877837,0.3010585119346216,0.2608639481995255,0.3382271271022443,0.33022651089057586,0.33448102065711594,0.1831526982687972,0.09720788290463869,0.13845747399930433,0.025879283483023905,0.10978576001755616,0.20159240671376444,0.24307924688284108,0.20668866255332002,0.179419643310252,0.16504758824683327,0.18140092391684748,0.08336853631424973,0.21596716668994997,0.2553705062461604,0.31359668015217296,0.29800948589592435,0.25265732971209,0.3389079674813964,0.38125786516954163,0.1457210479625094,0.13007074503864363,0.1691978799902255,0.048105417743228025,0.06695422231102577,0.08610951748448235
49,0.3087636767503163,0.28848831986405443,0.1737249218168201,0.23610781195312872,0.2854519507842543,0.16334113600429845,0.11735228373658052,0.05827857415383817,0.09136792735405017,0.012682106854116425,0.05747404367111236,0.11135872932304837,0.14875644359894774,0.08820304729116542,0.1004831775034719,0.08160284272657164,0.08414927010985053,0.04223655462693765,0.14909562420281197,0.1945142547208655,0.26813735912520814,0.2765331962379139,0.20397094430992735,0.2982425927755742,0.34876512058111553,0.12391550987977644,0.08711006381694367,0.12050520526583848,0.031244398041005032,0.04734483008822915,0.04461919867325272
50,0.3210934568520593,0.3026586136047541,0.1529489234755506,0.21212982438341554,0.28518412256597986,0.14160508485492015,0.1208542149524986,0.07144983484107058,0.10931784620982857,0.016096376422034184,0.05495475712898608,0.10213859390744903,0.13350615052646247,0.0783886484155827,0.09386912288103522,0.08925676548005813,0.07534600106003876,0.04864255692626345,0.15395938065871567,0.20236694119434123,0.27291878314985957,0.2976893697850555,0.21254518725343993,0.3029307623838975,0.35435974959888195,0.14373367519323638,0.10286751535003742,0.14239456927996233,0.03874179439845904,0.057757764294668223,0.04389203339239253
51,0.33232774930685227,0.3092156946108352,0.25852360152475073,0.3343958634090116,0.3423025719544814,0.28104186410456705,0.18306795733893136,0.1017419432890453,0.14524895103917237,0.02722212104416875,0.10518205275992963,0.20005879589466308,0.23752954105312318,0.19414003303461103,0.18186259614700168,0.16185425177322915,0.1836801118601881,0.08791791042614173,0.22443119248040477,0.26858559791975406,0.33080155114988935,0.31665725450195736,0.27210725031184846,0.36312716957325436,0.4083231080342145,0.16661382837052188,0.13723698184529928,0.17939206627098708,0.05093935272433713,0.07096895492613318,0.08423457005105707
52,0.33851746696315616,0.3138293494752813,0.2832742278167311,0.3597407246540529,0.3515919407909246,0.32263312002816363,0.19709961585653407,0.11693865241254223,0.16118168996224805,0.034594664195130014,0.12212318235920634,0.22164748112115717,0.2572187201939549,0.22992056312092807,0.21020363893118416,0.17584979290330835,0.19819159735428676,0.08676052450837873,0.24633433159939191,0.28611809796636145,0.34094903895365886,0.3244695334086842,0.283580185860039,0.36837363647673443,0.41006699801441104,0.178144867108241,0.15306595874211604,0.19518769447609594,0.05851011164833661,0.07879153237684323,0.09096578639106018
53,0.3393365735362314,0.31457199804398756,0.2850283379078471,0.36238324509408293,0.3540391871615212,0.31785745325198034,0.19621883346096677,0.1206614665084028,0.16555080736158806,0.036174851434613006,0.12316016344573134,0.22290051412813017,0.26284603066956647,0.22988598914941416,0.2116958113032918,0.17319039764467256,0.1999387315152919,0.09763700201811855,0.24605194551945178,0.2866084041489065,0.34167116786368457,0.3245484133003296,0.28337249455428914,0.3695098681075892,0.4119563991061991,0.17255728839709747,0.15715701052098335,0.19969749447037674,0.05942534100908966,0.07979365318312838,0.09095879628860906
54,0.3329525474271748,0.30901366610254033,0.26319544766024217,0.3379548802415375,0.34310151855932297,0.28550132261335665,0.186115333896614,0.10644189806909132,0.15029249011229634,0.029291698049111296,0.1070022406339079,0.20338702175573822,0.23994404004743197,0.20062199379194287,0.1929781935185507,0.1573178877534003,0.18753905087190442,0.08437741258240335,0.22744488957263673,0.26900304481982446,0.32888526431711534,0.31441561257534845,0.27062252730978353,0.3596657108068045,0.4038733511258907,0.16319094382269503,0.1415034979495739,0.18393060824372012,0.05262397219994654,0.07247597929324105,0.08866186025194508
55,0.28510355244404206,0.2614351213951985,0.19201614778751072,0.2759422643861421,0.2694519733469687,0.28580608295613574,0.0956037970088969,0.03714673483630611,0.06035068341562097,0.007984246047919358,0.05385511101037372,0.1326557637849193,0.18597126640966383,0.11458597631536852,0.09560311615707794,0.06763469361539164,0.08826122173641579,0.03419323380663294,0.1444489208103771,0.185891541544896,0.25970888329923536,0.25150040765271625,0.20066571285260043,0.2939730465641163,0.34021397414969623,0.11065144063874105,0.061919203975664465,0.0872543594551316,0.02271264077771636,0.03631595334700426,0.05564311917563239
56,0.3123002367774367,0.30040203079443994,0.09709913247906099,0.14671961691812152,0.2161920597061921,0.12032218831327873,0.10930429642168453,0.1202888683192988,0.16756244083889318,0.036916498497860585,0.04925367654199518,0.08782088090046285,0.10978017201900948,0.0724825407031,0.0662447907423911,0.08361509820856917,0.07731592687121724,0.08086787802360063,0.11991149404758687,0.1540167141477389,0.2036850206054143,0.2939636483927091,0.19971186203213925,0.2813238810300988,0.3301496761445509,0.15088228460140476,0.1514400347742199,0.2070810593885639,0.05868286726670473,0.0800011966787562,0.05412075027811564
57,0.320481965114667,0.29556506926714676,0.25233374097557004,0.3302026155092647,0.322407551873662,0.3286428580006084,0.17740617380139206,0.08915912188564819,0.12899409458390523,0.022604844100483096,0.10460172046521618,0.19181755730378156,0.2310931746369111,0.1972148592846991,0.1726034689427917,0.15431879721571287,0.17601789161126574,0.06301310971691733,0.20663726969981192,0.24588870518898054,0.3056777690935918,0.290754662048119,0.2444684487736078,0.3313936886573707,0.3738802018756813,0.14043094653570745,0.1211225016767989,0.1589335061375327,0.044457555264494394,0.06276216441590227,0.0839865348547768
58,0.3260887234728523,0.3014296019021404,0.2581815089478317,0.337186599191329,0.3293665359112735,0.3259207941213023,0.17877055452774765,0.08790083132143313,0.12769610863841274,0.022243641658147573,0.10504899887497283,0.20669656913221207,0.2422786466096214,0.20475583441909037,0.17845995646856647,0.1575894140252862,0.18218005312223323,0.06377396483020684,0.2177860105393893,0.2603231537378964,0.32165180886281824,0.3059678345015191,0.2627192556384681,0.34903696259447553,0.39127534409091314,0.16289256644626393,0.12148561750048185,0.1601315603239106,0.046123274796525435,0.06550841969262626,0.08662915619860431
59,0.3242080459485051,0.30537708312721096,0.17349705043026234,0.23059258627366758,0.29794191842443624,0.16247434929307591,0.1402697668124782,0.08840746256572236,0.1303890681581958,0.021387865073257,0.07698977341898235,0.12355562693663481,0.1502292546669255,0.10456819789759123,0.1166278892956896,0.10789553886803419,0.10512147917566772,0.0662750294688912,0.16796247885938262,0.21437514239356786,0.28221275856648836,0.29939936486577445,0.22387702502708265,0.31656449084273003,0.36786041695097577,0.13938950186206273,0.1202788954797411,0.16279210852680492,0.04345297471961473,0.06233300536197965,0.051085979727356734
60,0.3411410850869419,0.31663712016780876,0.2900076084755546,0.36609473225739125,0.35812185057385354,0.3515618863703086,0.20205698655229365,0.12225707077409206,0.16643500389707278,0.03763859818748435,0.12620846930262322,0.2292237427736854,0.2675330702942665,0.24239140547567897,0.21749754514065375,0.18375773129168993,0.20163709717570685,0.08803920897345785,0.2567215186659482,0.29574065790826853,0.34957625319464986,0.3328838151521346,0.2941164787853357,0.37689601198548406,0.41741261766565957,0.19092925213755574,0.15918049543564908,0.20098198817096813,0.062054824326925134,0.08253774323069384,0.09203109826732325
61,0.28769093160041964,0.27940506296706136,0.07174465382651894,0.12135285139405878,0.18553573400914294,0.08867465873698281,0.08081907606932888,0.10070669649360497,0.14607163287357783,0.028183803524802806,0.028137120502430838,0.06330359090104865,0.08281963217171473,0.03453593746747946,0.04337029770148486,0.051917816723082696,0.04448938658075053,0.05162090604066567,0.07824474444091857,0.10611595280784968,0.15299066582167847,0.24324565772864418,0.15357429839184328,0.23701101761954865,0.28637172970462016,0.10412640078976393,0.12904314056831692,0.183275567489008,0.04725594275495775,0.06750874493172997,0.04023541120054053
62,0.3302598224340926,0.3053359758071246,0.2668133032228348,0.3455661978807979,0.33762038850819504,0.33254261816268216,0.18334473766445014,0.09905582870722635,0.14070331470300293,0.026628046701371106,0.10935489773894573,0.21155594077649367,0.24793768017243958,0.2138495982321475,0.18862177439148659,0.15428978258003612,0.1841812890654866,0.07827417406384685,0.22479583012606064,0.26734088640574255,0.3268178974767923,0.3106155752834865,0.2670615652876082,0.35436088841673563,0.3968093057318534,0.16311691770650516,0.1332851194464796,0.173264747464,0.0500617171745253,0.06978743085007298,0.08750810919666734
63,0.33466974611438594,0.3091139367065361,0.27173650740064803,0.35036618584128537,0.34237758581255145,0.3354529957245803,0.18665418350896815,0.10130766984788725,0.14312850857567083,0.027770872811690765,0.10959609465654183,0.21992208330700266,0.2547528382212472,0.222741497978182,0.19582308773348092,0.1711954994730313,0.18753946220981707,0.0834352545486771,0.23382899914359298,0.27635522912308513,0.3347190560740354,0.31858836071970076,0.27670818659372215,0.36258102718670704,0.4041768511118089,0.1763438268122755,0.1363688950332894,0.17679821745166358,0.052305658069403606,0.0725146784410431,0.08933052966849471
64,0.3403152170340424,0.3157408296573993,0.2866755985095327,0.36330220786020767,0.3551284307023703,0.35307110046743156,0.19771454610952977,0.11803622827659346,0.1614222087472941,0.03558594401148271,0.12395721164563854,0.22488184252165955,0.2643623579173566,0.23774128050781154,0.22205572813110763,0.17976325039373117,0.20138048024638533,0.08807005117743927,0.25178381483791074,0.29211869405985635,0.3466710406681966,0.3300598262853132,0.2903142917086862,0.37409212069234776,0.414850218853612,0.1873245654213583,0.1545246110167405,0.19575359976485898,0.06005570165426268,0.08052054431051474,0.09161521359566793
65,0.3167145936507044,0.2968056367928405,0.178764847852291,0.23972234440099358,0.2947796249380104,0.16266268718100915,0.12433026250381285,0.06903601831019862,0.10613740640208023,0.01510614929192852,0.05415714716061471,0.11595281062019178,0.15152667786857965,0.0947459127520523,0.10696469650399282,0.08760168590857319,0.09012494396022983,0.04266400518394063,0.157484141077222,0.20553005891351755,0.2781438340673317,0.2879779979517297,0.2150467885331072,0.31031375088557295,0.3618572231340088,0.1310383840234518,0.09966950019055758,0.13655167847774063,0.03554169709580394,0.052898236809372785,0.0477723935589171
66,0.3201942620594698,0.29537994028291964,0.24677198064157937,0.3269676368899192,0.3194688396844183,0.31226630240218206,0.1619205171948427,0.07747065689907523,0.11554841569927962,0.018165386711421903,0.09396663025179532,0.1949256355760734,0.23295884730607302,0.18870478953028846,0.1639752538112353,0.137710841457019,0.16131185757082087,0.057339150827866454,0.20314461763601965,0.2467031511949295,0.31151874609035485,0.2970269380040496,0.25094846356870965,0.3406491281165323,0.38456209223786814,0.15208416648345077,0.10998777156516572,0.14708513759929576,0.04108144202249257,0.05966067534616649,0.07948791627479639
67,0.27654021137302826,0.25466294081146956,0.17085500488563854,0.26367823658433703,0.25935852683337446,0.2372599764349778,0.055542635779508284,0.015114081499379,0.027315477002963703,0.003343658901574661,0.035550977837876786,0.08071549492497555,0.1713246041651147,0.06690664234285322,0.055944940665016686,0.044150585953223034,0.04619944635968784,0.02032970898650147,0.129287391320981,0.17057425859012185,0.2577663194366969,0.25488086154003503,0.19355206696956714,0.2927512438820591,0.3416405671855877,0.10330568246908914,0.03744367405886105,0.055989203226949474,0.016222719486585088,0.028240561823185337,0.042636069881619686
68,0.3347725631359046,0.3108605798667273,0.2737513364179812,0.35190767473772316,0.3443351368274809,0.3002044248733084,0.18972256930609305,0.10634448562379421,0.14987586842288,0.029555525349720353,0.11052112173747909,0.21133093555088484,0.2508221891902246,0.2159208487048266,0.1970503048036588,0.1726058279831787,0.1948100338650863,0.0841482861856174,0.235095831634511,0.2769461607468315,0.33483140609592754,0.31873415782775455,0.2762882949117012,0.36386984660587374,0.40714255131067567,0.17261991915389305,0.14182338525172522,0.1838147632196929,0.053594366398982934,0.07370847529581986,0.08955899439328573
69,0.30609969871841036,0.28218484797909205,0.22301518308696627,0.30629111956120203,0.3000614819734732,0.2814210023078515,0.13429948003943099,0.05839360737859288,0.09108165562264614,0.012838212212046828,0.0756416470727681,0.17035055947372663,0.21542822345787876,0.15418889517507922,0.13201802732468926,0.1020654769536895,0.1316847483248182,0.04540015264377115,0.17587381328328267,0.21968920409782125,0.2906069240254672,0.2784421620792363,0.2288452338554412,0.3231357564238988,0.3694093629744865,0.13145543883265962,0.08796898155018319,0.12068535404203179,0.03197055883101414,0.04872076152354528,0.07069910584905383
70,0.31524359137167696,0.2962809299108729,0.18078271188663558,0.2494593936729037,0.2958845576381793,0.17344843827100823,0.11052132411763871,0.04813096674985222,0.07772997812539428,0.01055722619827603,0.04396472289941858,0.1168446505872062,0.15661811437977732,0.08349668106098496,0.09883000493948191,0.07778988903979779,0.08632097109879548,0.0331880914219088,0.15643175475459054,0.20887647193249387,0.2891357044933112,0.2928754609928367,0.21915999252519658,0.31436997832303004,0.3660177178224489,0.13769445333744768,0.07871829696703261,0.11101167319492682,0.029705486603598574,0.04704344216844243,0.04261954204426645
71,0.3410499494126126,0.3163521771908463,0.2871680868175463,0.3649670080989868,0.3565925058487908,0.3458234359597187,0.19444657791615513,0.11977312445127115,0.16407524537467913,0.03610391615966417,0.12539955950263781,0.23136407179255203,0.2655952813447737,0.23751674200921152,0.21455170513687138,0.1713189417461993,0.20668681199636676,0.09212773345188295,0.2503566059139139,0.29211278975288685,0.3474980667474181,0.33062992666522356,0.2904675553878649,0.3757074172079082,0.41732883602933696,0.18408118640978735,0.15664350805845464,0.19860822274809647,0.06013863556047652,0.08076573159227984,0.09131680670998779
72,0.3329332563627013,0.3091224811631511,0.2698029587616606,0.3471863327059942,0.33938090312700836,0.33202815866166047,0.18761970128236266,0.09968620585254946,0.1410747424085136,0.027240896284755674,0.11272193340043829,0.20981703647398048,0.2530174644268871,0.22099858048930524,0.19278043692342284,0.1587122131714656,0.19355977919528644,0.08264958475890315,0.2330283521775736,0.27360212535743084,0.33103901922719225,0.31546873738844805,0.2733070115124909,0.3577330699331117,0.39865091045971657,0.17386644565748782,0.13420331693995685,0.1740900000456176,0.05176383101796164,0.07172010760385407,0.08944521807912588
73,0.33732773419093354,0.3158283642218918,0.20460506307197288,0.25793840129150014,0.3207757606823186,0.20079400129019429,0.17550501274741778,0.10965450822554805,0.15472440109077346,0.030316257468574664,0.08158745322697433,0.15311848027042307,0.1852354426663716,0.1467340164888085,0.15670476881069767,0.13987451237407264,0.13209860139889268,0.08211174637146325,0.2066758640579384,0.25282427783177047,0.3150151741320149,0.326555881404801,0.26036048241794274,0.34944793043392336,0.39824953639406907,0.17265056483691327,0.14448517532865082,0.190261857720302,0.05456903116536235,0.0751950059510981,0.07112399644694804
